Adm_No,attendance_rate
10132,0.0
10133,100.0
10134,100.0
10135,100.0
10136,100.0
10137,0.0
10138,0.0
10139,100.0
10140,0.0
10141,100.0
10142,0.0
10143,100.0
10144,0.0
10145,100.0
10146,100.0
10147,0.0
10148,100.0
10149,100.0
10150,0.0
10151,100.0
10152,100.0
10153,0.0
10154,0.0
10155,100.0
10156,100.0
10157,0.0
10158,0.0
10159,100.0
10160,0.0
10161,0.0
10162,0.0
10163,0.0
10164,100.0
10165,100.0
10166,100.0
10167,0.0
10168,0.0
10169,100.0
10170,100.0
10171,0.0
10172,100.0
10173,0.0
10174,0.0
10175,100.0
10176,0.0
10177,0.0
10178,100.0
10179,0.0
10180,100.0
10181,0.0
10182,100.0
10183,0.0
10184,100.0
10185,0.0
10186,100.0
10187,100.0
10188,0.0
10189,100.0
10190,0.0
10191,0.0
10192,0.0
10193,100.0
10194,0.0
10195,100.0
10196,100.0
10197,0.0
10198,0.0
10199,100.0
10200,0.0
10201,0.0
10202,0.0
10203,0.0
10204,100.0
10205,0.0
10206,100.0
10207,100.0
10208,100.0
10209,100.0
10210,0.0
10211,0.0
10212,0.0
10213,100.0
10214,100.0
10215,0.0
10216,100.0
10217,0.0
10218,100.0
10219,0.0
10220,0.0
10221,0.0
10222,100.0
10223,100.0
10224,0.0
10225,100.0
10226,0.0
10227,0.0
10228,100.0
10229,0.0
10230,100.0
10231,0.0
10232,100.0
10233,0.0
10234,0.0
10235,0.0
10236,100.0
10237,100.0
10238,0.0
10239,0.0
10240,100.0
10241,0.0
10242,0.0
10243,0.0
10244,0.0
10245,100.0
10246,0.0
10247,0.0
10248,0.0
10249,0.0
10250,100.0
10251,0.0
10252,100.0
10253,100.0
10254,0.0
10255,100.0
10256,0.0
10257,0.0
10258,100.0
10259,0.0
10260,100.0
10261,100.0
10262,100.0
10263,100.0
10264,100.0
10265,100.0
10266,0.0
10267,0.0
10268,100.0
10269,0.0
10270,100.0
10271,0.0
10272,100.0
10273,100.0
10274,0.0
10275,100.0
10276,100.0
10277,100.0
10278,0.0
10279,0.0
10280,100.0
10281,0.0
10282,0.0
10283,100.0
10284,0.0
10285,100.0
10286,0.0
10287,100.0
10288,0.0
10289,0.0
10290,100.0
10291,0.0
10292,0.0
10293,0.0
10294,0.0
10295,100.0
10296,100.0
10297,0.0
10298,0.0
10299,100.0
10300,0.0
10301,0.0
10302,100.0
10303,100.0
10304,0.0
10305,0.0
10306,100.0
10307,100.0
10308,0.0
10309,100.0
10310,100.0
10311,0.0
10312,100.0
10313,100.0
10314,100.0
10315,100.0
10316,0.0
10317,100.0
10318,0.0
10319,0.0
10320,100.0
10321,100.0
10322,0.0
10323,0.0
10324,0.0
10325,100.0
10326,100.0
10327,0.0
10328,0.0
10329,100.0
10330,100.0
10331,100.0
10332,100.0
10333,0.0
10334,0.0
10335,0.0
10336,0.0
10337,100.0
10338,100.0
10339,100.0
10340,0.0
10341,100.0
10342,100.0
10343,0.0
10344,0.0
10345,100.0
10346,0.0
10347,100.0
10348,0.0
10349,0.0
10350,100.0
10351,0.0
10352,0.0
10353,0.0
10354,0.0
10355,0.0
10356,100.0
10357,0.0
10358,0.0
10359,0.0
10360,100.0
10361,0.0
10362,100.0
10363,100.0
10364,0.0
10365,0.0
10366,100.0
10367,0.0
10368,100.0
10369,100.0
10370,100.0
10371,0.0
10372,0.0
10373,0.0
10374,0.0
10375,100.0
10376,0.0
10377,100.0
10378,100.0
10379,0.0
10380,100.0
10381,100.0
10382,0.0
10383,100.0
10384,0.0
10385,100.0
10386,100.0
10387,100.0
10388,0.0
10389,0.0
10390,100.0
10391,100.0
10392,0.0
10393,100.0
10394,0.0
10395,100.0
10396,0.0
10397,0.0
10398,0.0
10399,0.0
10400,100.0
10401,100.0
10402,100.0
10403,0.0
10404,100.0
10405,100.0
10406,100.0
10407,100.0
10408,0.0
10409,100.0
10410,0.0
10411,100.0
10412,0.0
10413,0.0
10414,0.0
10415,100.0
10416,100.0
10417,0.0
10418,100.0
10419,0.0
10420,100.0
10421,100.0
10422,100.0
10423,0.0
10424,100.0
10425,100.0
10426,0.0
10427,100.0
10428,0.0
10429,0.0
10430,100.0
10431,100.0
10432,100.0
10433,100.0
10434,100.0
10435,0.0
10436,0.0
10437,0.0
10438,100.0
10439,0.0
10440,0.0
10441,100.0
10442,100.0
10443,0.0
10444,100.0
10445,0.0
10446,100.0
10447,0.0
10448,100.0
10449,0.0
10450,100.0
10451,100.0
10452,0.0
10453,100.0
10454,100.0
10455,0.0
10456,0.0
10457,0.0
10458,100.0
10459,100.0
10460,0.0
10461,0.0
10462,100.0
10463,100.0
10464,0.0
10465,0.0
10466,100.0
10467,100.0
10468,100.0
10469,100.0
10470,0.0
10471,100.0
10472,100.0
10473,100.0
10474,100.0
10475,100.0
10476,0.0
10477,0.0
10478,0.0
10479,100.0
10480,100.0
10481,100.0
10482,0.0
10483,0.0
10484,0.0
10485,100.0
10486,0.0
10487,100.0
10488,0.0
10489,0.0
10490,0.0
10491,0.0
10492,100.0
10493,0.0
10494,100.0
10495,0.0
10496,100.0
10497,0.0
10498,100.0
10499,100.0
10500,100.0
10501,100.0
10502,100.0
10503,100.0
10504,100.0
10505,100.0
10506,100.0
10507,100.0
10508,100.0
10509,0.0
10510,100.0
10511,0.0
10512,0.0
10513,100.0
10514,0.0
10515,0.0
10516,100.0
10517,0.0
10518,100.0
10519,0.0
10520,100.0
10521,0.0
10522,100.0
10523,0.0
10524,0.0
10525,0.0
10526,0.0
10527,100.0
10528,100.0
10529,0.0
10530,100.0
10531,0.0
10532,100.0
10533,100.0
10534,100.0
10535,100.0
10536,100.0
10537,0.0
10538,0.0
10539,100.0
10540,0.0
10541,0.0
10542,100.0
10543,0.0
10544,0.0
10545,100.0
10546,0.0
10547,100.0
10548,0.0
10549,100.0
10550,100.0
10551,0.0
10552,100.0
10553,100.0
10554,100.0
10555,0.0
10556,100.0
10557,100.0
10558,100.0
10559,100.0
10560,0.0
10561,100.0
10562,100.0
10563,0.0
10564,100.0
10565,0.0
10566,100.0
10567,100.0
10568,100.0
10569,100.0
10570,100.0
10571,0.0
10572,100.0
10573,0.0
10574,100.0
10575,0.0
10576,100.0
10577,0.0
10578,100.0
10579,100.0
10580,100.0
10581,0.0
10582,100.0
10583,100.0
10584,0.0
10585,100.0
10586,100.0
10587,0.0
10588,100.0
10589,100.0
10590,0.0
10591,100.0
10592,100.0
10593,0.0
10594,100.0
10595,0.0
10596,0.0
10597,0.0
10598,100.0
10599,0.0
10600,0.0
10601,0.0
10602,100.0
10603,0.0
10604,0.0
10605,100.0
10606,100.0
10607,100.0
10608,100.0
10609,100.0
10610,100.0
10611,100.0
10612,100.0
10613,0.0
10614,100.0
10615,100.0
10616,100.0
10617,0.0
10618,0.0
10619,100.0
10620,0.0
10621,100.0
10622,0.0
10623,0.0
10624,0.0
10625,100.0
10626,0.0
10627,0.0
10628,100.0
10629,100.0
10630,100.0
10631,100.0
10632,0.0
10633,100.0
10634,0.0
10635,0.0
10636,100.0
10637,0.0
10638,100.0
10639,0.0
10640,0.0
10641,100.0
10642,100.0
10643,100.0
10644,0.0
10645,0.0
10646,100.0
10647,0.0
10648,0.0
10649,100.0
10650,0.0
10651,0.0
10652,100.0
10653,100.0
10654,0.0
10655,100.0
10656,0.0
10657,100.0
10658,0.0
10659,100.0
10660,100.0
10661,0.0
10662,0.0
10663,0.0
10664,0.0
10665,0.0
10666,0.0
10667,100.0
10668,100.0
10669,0.0
10670,0.0
10671,0.0
10672,0.0
10673,0.0
10674,0.0
10675,0.0
10676,0.0
10677,0.0
10678,100.0
10679,100.0
10680,0.0
10681,100.0
10682,100.0
10683,0.0
10684,100.0
10685,0.0
10686,0.0
10687,100.0
10688,0.0
10689,100.0
10690,100.0
10691,0.0
10692,100.0
10693,0.0
10694,100.0
10695,0.0
10696,100.0
10697,0.0
10698,100.0
10699,100.0
10700,0.0
10701,100.0
10702,100.0
10703,100.0
10704,100.0
10705,0.0
10706,0.0
10707,0.0
10708,0.0
10709,0.0
10710,0.0
10711,100.0
10712,0.0
10713,0.0
10714,100.0
10715,0.0
10716,0.0
10717,100.0
10718,0.0
10719,0.0
10720,100.0
10721,100.0
10722,100.0
10723,100.0
10724,100.0
10725,0.0
10726,0.0
10727,100.0
10728,0.0
10729,100.0
10730,100.0
10731,100.0
10732,0.0
10733,100.0
10734,100.0
10735,0.0
10736,100.0
10737,0.0
10738,100.0
10739,0.0
10740,100.0
10741,100.0
10742,0.0
10743,100.0
10744,100.0
10745,0.0
10746,0.0
10747,100.0
10748,0.0
10749,0.0
10750,0.0
10751,0.0
10752,100.0
10753,0.0
10754,0.0
10755,100.0
10756,0.0
10757,0.0
10758,100.0
10759,100.0
10760,100.0
10761,0.0
10762,100.0
10763,100.0
10764,100.0
10765,0.0
10766,0.0
10767,100.0
10768,100.0
10769,0.0
10770,100.0
10771,0.0
10772,100.0
10773,0.0
10774,0.0
10775,100.0
10776,0.0
10777,0.0
10778,0.0
10779,100.0
10780,100.0
10781,100.0
10782,100.0
10783,100.0
10784,100.0
10785,0.0
10786,0.0
10787,100.0
10788,100.0
10789,100.0
10790,0.0
10791,100.0
10792,0.0
10793,100.0
10794,100.0
10795,0.0
10796,100.0
10797,0.0
10798,100.0
10799,0.0
10800,100.0
10801,0.0
10802,0.0
10803,0.0
10804,0.0
10805,0.0
10806,0.0
10807,100.0
10808,0.0
10809,100.0
10810,100.0
10811,100.0
10812,0.0
10813,0.0
10814,0.0
10815,0.0
10816,100.0
10817,100.0
10818,100.0
10819,100.0
10820,100.0
10821,0.0
10822,100.0
10823,0.0
10824,100.0
10825,100.0
10826,100.0
10827,100.0
10828,100.0
10829,100.0
10830,100.0
10831,0.0
10832,100.0
10833,0.0
10834,0.0
10835,0.0
10836,0.0
10837,0.0
10838,0.0
10839,100.0
10840,100.0
10841,0.0
10842,100.0
10843,100.0
10844,0.0
10845,0.0
10846,100.0
10847,0.0
10848,100.0
10849,100.0
10850,0.0
10851,0.0
10852,100.0
10853,0.0
10854,0.0
10855,0.0
10856,100.0
10857,100.0
10858,100.0
10859,0.0
10860,100.0
10861,100.0
10862,0.0
10863,100.0
10864,0.0
10865,0.0
10866,0.0
10867,100.0
10868,100.0
10869,100.0
10870,100.0
10871,100.0
10872,100.0
10873,100.0
10874,100.0
10875,0.0
10876,0.0
10877,100.0
10878,0.0
10879,100.0
10880,0.0
10881,0.0
10882,0.0
10883,0.0
10884,100.0
10885,100.0
10886,100.0
10887,100.0
10888,0.0
10889,0.0
10890,0.0
10891,100.0
10892,100.0
10893,0.0
10894,100.0
10895,0.0
10896,100.0
10897,0.0
10898,100.0
10899,100.0
10900,100.0
10901,100.0
10902,100.0
10903,0.0
10904,0.0
10905,0.0
10906,100.0
10907,100.0
10908,100.0
10909,0.0
10910,0.0
10911,0.0
10912,0.0
10913,100.0
10914,0.0
10915,100.0
10916,0.0
10917,0.0
10918,100.0
10919,100.0
10920,0.0
10921,100.0
10922,0.0
10923,100.0
10924,100.0
10925,0.0
10926,0.0
10927,0.0
10928,0.0
10929,0.0
10930,100.0
10931,0.0
10932,0.0
10933,0.0
10934,100.0
10935,0.0
10936,100.0
10937,0.0
10938,0.0
10939,100.0
10940,100.0
10941,100.0
10942,100.0
10943,100.0
10944,100.0
10945,0.0
10946,0.0
10947,100.0
10948,100.0
10949,100.0
10950,100.0
10951,100.0
10952,100.0
10953,0.0
10954,0.0
10955,0.0
10956,100.0
10957,0.0
10958,100.0
10959,100.0
10960,100.0
10961,100.0
10962,0.0
10963,100.0
10964,100.0
10965,0.0
10966,0.0
10967,100.0
10968,100.0
10969,0.0
10970,0.0
10971,100.0
10972,0.0
10973,100.0
10974,0.0
10975,0.0
10976,0.0
10977,0.0
10978,0.0
10979,100.0
10980,0.0
10981,100.0
10982,0.0
10983,100.0
10984,100.0
10985,0.0
10986,100.0
10987,0.0
10988,100.0
10989,0.0
10990,0.0
10991,100.0
10992,0.0
10993,100.0
10994,0.0
10995,0.0
10996,0.0
10997,0.0
10998,100.0
10999,100.0
11000,100.0
11001,0.0
11002,100.0
11003,100.0
11004,100.0
11005,0.0
11006,0.0
11007,0.0
11008,100.0
11009,100.0
11010,0.0
11011,100.0
11012,0.0
11013,0.0
11014,100.0
11015,0.0
11016,100.0
11017,100.0
11018,0.0
11019,100.0
11020,0.0
11021,100.0
11022,0.0
11023,0.0
11024,0.0
11025,0.0
11026,0.0
11027,0.0
11028,100.0
11029,0.0
11030,0.0
11031,0.0
11032,100.0
11033,100.0
11034,100.0
11035,100.0
11036,100.0
11037,0.0
11038,100.0
11039,0.0
11040,100.0
11041,100.0
11042,0.0
11043,0.0
11044,0.0
11045,100.0
11046,0.0
11047,0.0
11048,100.0
11049,100.0
11050,100.0
11051,100.0
11052,100.0
11053,0.0
11054,0.0
11055,100.0
11056,0.0
11057,100.0
11058,100.0
11059,0.0
11060,0.0
11061,100.0
11062,0.0
11063,0.0
11064,0.0
11065,0.0
11066,0.0
11067,0.0
11068,0.0
11069,0.0
11070,100.0
11071,100.0
11072,100.0
11073,100.0
11074,0.0
11075,0.0
11076,100.0
11077,0.0
11078,0.0
11079,0.0
11080,0.0
11081,0.0
11082,100.0
11083,100.0
11084,0.0
11085,100.0
11086,100.0
11087,0.0
11088,100.0
11089,0.0
11090,100.0
11091,0.0
11092,0.0
11093,100.0
11094,100.0
11095,0.0
11096,100.0
11097,100.0
11098,100.0
11099,100.0
11100,100.0
11101,0.0
11102,0.0
11103,100.0
11104,0.0
11105,100.0
11106,0.0
11107,0.0
11108,0.0
11109,0.0
11110,100.0
11111,0.0
11112,100.0
11113,100.0
11114,0.0
11115,100.0
11116,100.0
11117,0.0
11118,0.0
11119,0.0
11120,100.0
11121,100.0
11122,100.0
11123,0.0
11124,100.0
11125,0.0
11126,100.0
11127,100.0
11128,0.0
11129,100.0
11130,0.0
11131,100.0
11132,100.0
11133,0.0
11134,100.0
11135,0.0
11136,0.0
11137,0.0
11138,100.0
11139,100.0
11140,100.0
11141,0.0
11142,0.0
11143,0.0
11144,0.0
11145,100.0
11146,0.0
11147,0.0
11148,0.0
11149,100.0
11150,0.0
11151,100.0
11152,0.0
11153,100.0
11154,100.0
11155,0.0
11156,0.0
11157,0.0
11158,100.0
11159,100.0
11160,100.0
11161,0.0
11162,100.0
11163,100.0
11164,0.0
11165,0.0
11166,0.0
11167,0.0
11168,100.0
11169,100.0
11170,100.0
11171,0.0
11172,0.0
11173,0.0
11174,100.0
11175,0.0
11176,0.0
11177,100.0
11178,0.0
11179,100.0
11180,100.0
11181,100.0
11182,100.0
11183,0.0
11184,0.0
11185,0.0
11186,100.0
11187,0.0
11188,100.0
11189,0.0
11190,100.0
11191,100.0
11192,0.0
11193,100.0
11194,100.0
11195,0.0
11196,0.0
11197,100.0
11198,100.0
11199,100.0
11200,0.0
11201,0.0
11202,100.0
11203,100.0
11204,0.0
11205,100.0
11206,0.0
11207,0.0
11208,100.0
11209,100.0
11210,100.0
11211,100.0
11212,0.0
11213,0.0
11214,100.0
11215,100.0
11216,0.0
11217,100.0
11218,100.0
11219,0.0
11220,0.0
11221,0.0
11222,100.0
11223,0.0
11224,0.0
11225,100.0
11226,0.0
11227,100.0
11228,100.0
11229,0.0
11230,100.0
11231,100.0
11232,100.0
11233,100.0
11234,100.0
11235,100.0
11236,100.0
11237,100.0
11238,100.0
11239,100.0
11240,0.0
11241,0.0
11242,0.0
11243,0.0
11244,100.0
11245,0.0
11246,0.0
11247,100.0
11248,100.0
11249,0.0
11250,100.0
11251,0.0
11252,0.0
11253,0.0
11254,100.0
11255,0.0
11256,0.0
11257,0.0
11258,100.0
11259,0.0
11260,0.0
11261,0.0
11262,100.0
11263,0.0
11264,100.0
11265,100.0
11266,100.0
11267,100.0
11268,0.0
11269,100.0
11270,0.0
11271,0.0
11272,0.0
11273,100.0
11274,100.0
11275,100.0
11276,0.0
11277,0.0
11278,0.0
11279,100.0
11280,0.0
11281,100.0
11282,100.0
11283,0.0
11284,0.0
11285,100.0
11286,100.0
11287,0.0
11288,0.0
11289,100.0
11290,0.0
11291,0.0
11292,100.0
11293,0.0
11294,0.0
11295,100.0
11296,100.0
11297,0.0
11298,100.0
11299,0.0
11300,100.0
11301,100.0
11302,100.0
11303,0.0
11304,0.0
11305,100.0
11306,100.0
11307,100.0
11308,0.0
11309,100.0
11310,0.0
11311,0.0
11312,100.0
11313,100.0
11314,0.0
11315,100.0
11316,0.0
11317,100.0
11318,100.0
11319,100.0
11320,0.0
11321,0.0
11322,100.0
11323,0.0
11324,0.0
11325,100.0
11326,100.0
11327,0.0
11328,100.0
11329,100.0
11330,0.0
11331,0.0
11332,0.0
11333,0.0
11334,100.0
11335,0.0
11336,100.0
11337,100.0
11338,0.0
11339,0.0
11340,0.0
11341,0.0
11342,0.0
11343,0.0
11344,0.0
11345,100.0
11346,0.0
11347,0.0
11348,0.0
11349,0.0
11350,100.0
11351,0.0
11352,100.0
11353,0.0
11354,0.0
11355,100.0
11356,0.0
11357,0.0
11358,100.0
11359,100.0
11360,0.0
11361,100.0
11362,0.0
11363,100.0
11364,0.0
11365,0.0
11366,0.0
11367,100.0
11368,0.0
11369,100.0
11370,100.0
11371,0.0
11372,100.0
11373,100.0
11374,100.0
11375,0.0
11376,100.0
11377,100.0
11378,0.0
11379,100.0
11380,0.0
11381,100.0
11382,100.0
11383,100.0
11384,100.0
11385,0.0
11386,100.0
11387,100.0
11388,100.0
11389,0.0
11390,0.0
11391,100.0
11392,0.0
11393,100.0
11394,100.0
11395,0.0
11396,0.0
11397,100.0
11398,0.0
11399,100.0
11400,0.0
11401,0.0
11402,0.0
11403,0.0
11404,100.0
11405,100.0
11406,0.0
11407,0.0
11408,100.0
11409,0.0
11410,0.0
11411,100.0
11412,0.0
11413,0.0
11414,0.0
11415,0.0
11416,0.0
11417,0.0
11418,0.0
11419,100.0
11420,0.0
11421,100.0
11422,0.0
11423,0.0
11424,0.0
11425,100.0
11426,0.0
11427,0.0
11428,100.0
11429,0.0
11430,100.0
11431,0.0
11432,100.0
11433,100.0
11434,0.0
11435,0.0
11436,100.0
11437,0.0
11438,0.0
11439,0.0
11440,0.0
11441,100.0
11442,0.0
11443,100.0
11444,0.0
11445,100.0
11446,100.0
11447,0.0
11448,100.0
11449,0.0
11450,0.0
11451,0.0
11452,0.0
11453,0.0
11454,0.0
11455,0.0
11456,100.0
11457,100.0
11458,100.0
11459,0.0
11460,100.0
11461,100.0
11462,100.0
11463,100.0
11464,0.0
11465,100.0
11466,100.0
11467,100.0
11468,0.0
11469,0.0
11470,100.0
11471,100.0
11472,100.0
11473,0.0
11474,0.0
11475,0.0
11476,100.0
11477,0.0
11478,0.0
11479,0.0
11480,0.0
11481,0.0
11482,100.0
11483,100.0
11484,0.0
11485,0.0
11486,100.0
11487,0.0
11488,100.0
11489,0.0
11490,0.0
11491,0.0
11492,0.0
11493,0.0
11494,0.0
11495,0.0
11496,100.0
11497,0.0
11498,0.0
11499,0.0
11500,0.0
11501,0.0
11502,0.0
11503,100.0
11504,0.0
11505,0.0
11506,100.0
11507,0.0
11508,100.0
11509,100.0
11510,0.0
11511,0.0
11512,100.0
11513,100.0
11514,100.0
11515,100.0
11516,0.0
11517,100.0
11518,0.0
11519,0.0
11520,100.0
11521,100.0
11522,0.0
11523,0.0
11524,0.0
11525,100.0
11526,100.0
11527,100.0
11528,100.0
11529,100.0
11530,0.0
11531,0.0
11532,0.0
11533,0.0
11534,0.0
11535,100.0
11536,0.0
11537,0.0
11538,100.0
11539,100.0
11540,0.0
11541,0.0
11542,100.0
11543,0.0
11544,0.0
11545,100.0
11546,0.0
11547,100.0
11548,0.0
11549,100.0
11550,100.0
11551,0.0
11552,0.0
11553,0.0
11554,100.0
11555,0.0
11556,100.0
11557,100.0
11558,0.0
11559,0.0
11560,0.0
11561,0.0
11562,100.0
11563,0.0
11564,100.0
11565,0.0
11566,0.0
11567,0.0
11568,100.0
11569,100.0
11570,0.0
11571,100.0
11572,0.0
11573,0.0
11574,0.0
11575,0.0
11576,100.0
11577,0.0
11578,100.0
11579,100.0
11580,0.0
11581,100.0
11582,100.0
11583,0.0
11584,0.0
11585,0.0
11586,0.0
11587,100.0
11588,0.0
11589,0.0
11590,0.0
11591,0.0
11592,100.0
11593,100.0
11594,100.0
11595,0.0
11596,100.0
11597,100.0
11598,100.0
11599,100.0
11600,100.0
11601,100.0
11602,0.0
11603,0.0
11604,100.0
11605,0.0
11606,100.0
11607,100.0
11608,100.0
11609,0.0
11610,100.0
11611,0.0
11612,100.0
11613,0.0
11614,100.0
11615,100.0
11616,100.0
11617,0.0
11618,100.0
11619,0.0
11620,0.0
11621,0.0
11622,100.0
11623,100.0
11624,100.0
11625,0.0
11626,0.0
11627,0.0
11628,0.0
11629,100.0
11630,0.0
11631,100.0
11632,0.0
11633,0.0
11634,0.0
11635,0.0
11636,100.0
11637,100.0
11638,100.0
11639,0.0
11640,0.0
11641,0.0
11642,100.0
11643,100.0
11644,100.0
11645,0.0
11646,100.0
11647,100.0
11648,0.0
11649,0.0
11650,0.0
11651,0.0
11652,0.0
11653,100.0
11654,0.0
11655,100.0
11656,100.0
11657,0.0
11658,100.0
11659,0.0
11660,0.0
11661,100.0
11662,0.0
11663,0.0
11664,0.0
11665,100.0
11666,100.0
11667,0.0
11668,100.0
11669,100.0
11670,100.0
11671,0.0
11672,100.0
11673,0.0
11674,0.0
11675,100.0
11676,0.0
11677,0.0
11678,100.0
11679,0.0
11680,100.0
11681,100.0
11682,0.0
11683,100.0
11684,100.0
11685,100.0
11686,0.0
11687,100.0
11688,100.0
11689,100.0
11690,100.0
11691,0.0
11692,100.0
11693,0.0
11694,100.0
11695,0.0
11696,0.0
11697,100.0
11698,0.0
11699,100.0
11700,0.0
11701,100.0
11702,100.0
11703,0.0
11704,100.0
11705,0.0
11706,100.0
11707,100.0
11708,100.0
11709,100.0
11710,100.0
11711,100.0
11712,100.0
11713,100.0
11714,100.0
11715,0.0
11716,0.0
11717,100.0
11718,100.0
11719,0.0
11720,0.0
11721,100.0
11722,0.0
11723,100.0
11724,0.0
11725,0.0
11726,100.0
11727,0.0
11728,100.0
11729,100.0
11730,100.0
11731,100.0
11732,0.0
11733,0.0
11734,100.0
11735,100.0
11736,0.0
11737,100.0
11738,0.0
11739,0.0
11740,0.0
11741,100.0
11742,0.0
11743,100.0
11744,0.0
11745,0.0
11746,0.0
11747,100.0
11748,0.0
11749,100.0
11750,0.0
11751,100.0
11752,0.0
11753,100.0
11754,0.0
11755,0.0
11756,100.0
11757,0.0
11758,100.0
11759,100.0
11760,100.0
11761,0.0
11762,100.0
11763,100.0
11764,100.0
11765,0.0
11766,0.0
11767,100.0
11768,100.0
11769,0.0
11770,0.0
11771,0.0
11772,100.0
11773,0.0
11774,0.0
11775,0.0
11776,0.0
11777,0.0
11778,0.0
11779,100.0
11780,100.0
11781,0.0
11782,100.0
11783,100.0
11784,100.0
11785,0.0
11786,100.0
11787,100.0
11788,100.0
11789,0.0
11790,0.0
11791,100.0
11792,0.0
11793,100.0
11794,0.0
11795,0.0
11796,0.0
11797,100.0
11798,100.0
11799,100.0
11800,100.0
11801,100.0
11802,100.0
11803,0.0
11804,100.0
11805,100.0
11806,100.0
11807,0.0
11808,0.0
11809,100.0
11810,100.0
11811,0.0
11812,100.0
11813,0.0
11814,0.0
11815,100.0
11816,100.0
11817,100.0
11818,0.0
11819,0.0
11820,100.0
11821,0.0
11822,0.0
11823,100.0
11824,100.0
11825,100.0
11826,100.0
11827,0.0
11828,100.0
11829,0.0
11830,0.0
11831,0.0
11832,0.0
11833,0.0
11834,100.0
11835,100.0
11836,0.0
11837,0.0
11838,0.0
11839,100.0
11840,100.0
11841,100.0
11842,0.0
11843,100.0
11844,100.0
11845,100.0
11846,100.0
11847,100.0
11848,0.0
11849,0.0
11850,100.0
11851,0.0
11852,100.0
11853,100.0
11854,0.0
11855,0.0
11856,100.0
11857,0.0
11858,0.0
11859,0.0
11860,0.0
11861,0.0
11862,100.0
11863,100.0
11864,0.0
11865,0.0
11866,100.0
11867,100.0
11868,0.0
11869,100.0
11870,100.0
11871,100.0
11872,0.0
11873,100.0
11874,100.0
11875,100.0
11876,100.0
11877,0.0
11878,0.0
11879,100.0
11880,100.0
11881,100.0
11882,0.0
11883,100.0
11884,0.0
11885,100.0
11886,100.0
11887,0.0
11888,0.0
11889,0.0
11890,0.0
11891,0.0
11892,100.0
11893,0.0
11894,100.0
11895,0.0
11896,100.0
11897,100.0
11898,0.0
11899,0.0
11900,100.0
11901,0.0
11902,0.0
11903,100.0
11904,0.0
11905,0.0
11906,0.0
11907,100.0
11908,100.0
11909,0.0
11910,100.0
11911,0.0
11912,100.0
11913,100.0
11914,0.0
11915,0.0
11916,100.0
11917,100.0
11918,100.0
11919,0.0
11920,0.0
11921,0.0
11922,100.0
11923,100.0
11924,0.0
11925,100.0
11926,100.0
11927,100.0
11928,100.0
11929,100.0
11930,100.0
11931,0.0
11932,100.0
11933,100.0
11934,100.0
11935,100.0
11936,0.0
11937,100.0
11938,0.0
11939,100.0
11940,100.0
11941,100.0
11942,0.0
11943,0.0
11944,100.0
11945,0.0
11946,100.0
11947,0.0
11948,100.0
11949,0.0
11950,100.0
11951,0.0
11952,100.0
11953,100.0
11954,100.0
11955,0.0
11956,100.0
11957,0.0
11958,0.0
11959,0.0
11960,100.0
11961,100.0
11962,0.0
11963,100.0
11964,0.0
11965,100.0
11966,100.0
11967,100.0
11968,0.0
11969,100.0
11970,100.0
11971,100.0
11972,100.0
11973,0.0
11974,100.0
11975,100.0
11976,0.0
11977,100.0
11978,0.0
11979,0.0
11980,0.0
11981,0.0
11982,100.0
11983,100.0
11984,0.0
11985,0.0
11986,0.0
11987,100.0
11988,0.0
11989,100.0
11990,0.0
11991,100.0
11992,100.0
11993,100.0
11994,100.0
11995,100.0
11996,0.0
11997,100.0
11998,0.0
11999,100.0
12000,100.0
12001,100.0
12002,100.0
12003,0.0
12004,0.0
12005,0.0
12006,0.0
12007,100.0
12008,0.0
12009,0.0
12010,0.0
12011,0.0
12012,0.0
12013,100.0
12014,0.0
12015,100.0
12016,0.0
12017,0.0
12018,0.0
12019,0.0
12020,100.0
12021,100.0
12022,0.0
12023,100.0
12024,100.0
12025,100.0
12026,0.0
12027,0.0
12028,0.0
12029,0.0
12030,100.0
12031,0.0
12032,0.0
12033,100.0
12034,100.0
12035,100.0
12036,0.0
12037,0.0
12038,0.0
12039,100.0
12040,0.0
12041,100.0
12042,0.0
12043,100.0
12044,100.0
12045,100.0
12046,100.0
12047,0.0
12048,0.0
12049,100.0
12050,0.0
12051,100.0
12052,0.0
12053,0.0
12054,0.0
12055,100.0
12056,100.0
12057,100.0
12058,100.0
12059,100.0
12060,0.0
12061,100.0
12062,0.0
12063,100.0
12064,100.0
12065,100.0
12066,100.0
12067,100.0
12068,0.0
12069,0.0
12070,100.0
12071,100.0
12072,0.0
12073,0.0
12074,100.0
12075,0.0
12076,0.0
12077,100.0
12078,0.0
12079,100.0
12080,100.0
12081,0.0
12082,0.0
12083,0.0
12084,100.0
12085,0.0
12086,100.0
12087,100.0
12088,0.0
12089,0.0
12090,0.0
12091,100.0
12092,100.0
12093,100.0
12094,0.0
12095,100.0
12096,100.0
12097,100.0
12098,100.0
12099,0.0
12100,0.0
12101,100.0
12102,100.0
12103,0.0
12104,100.0
12105,100.0
12106,0.0
12107,0.0
12108,0.0
12109,100.0
12110,100.0
12111,100.0
12112,0.0
12113,0.0
12114,0.0
12115,0.0
12116,100.0
12117,100.0
12118,100.0
12119,100.0
12120,0.0
12121,0.0
12122,100.0
12123,100.0
12124,0.0
12125,100.0
12126,100.0
12127,100.0
12128,0.0
12129,0.0
